date,Oklahoma,the flu,flu symptoms,rsv,pneumonia,how long flu,the flu symptoms,flu a,symptoms of flu,flu how long,strep,stomach flu,contagious flu,sinus,flu contagious,strep throat,bronchitis,fever flu,how long contagious,type a flu,flu type a
2017-01-28,11.5014,1745.9886795919217,1427.9245645932288,1156.4776171838969,1828.830959507262,629.5321083022469,472.61700797081886,904.4356993183064,224.77534321458452,699.9710699955671,1832.3384498224411,293.39985681740285,441.33968136846255,2185.4550826667164,519.3269264109966,1389.2645597414803,1025.730317460802,0.0,434.4183180825468,0.0,0.0
2017-02-04,15.5039,2470.4710188344984,2333.688436070877,1884.4796056958207,1847.2472643306912,683.3631553831891,428.63344328204016,896.8177294787206,482.7040555760999,591.0436734067748,2367.323492675535,449.348778929992,318.937378357705,2320.473821983698,261.4203710328768,1350.7269535630055,1064.832439080037,0.0,246.11684119147395,362.1326945461709,362.1326945461709
2017-02-11,14.9247,3288.7644093036843,3423.127588284619,1456.2904234272496,1334.6681560995207,978.920466852507,749.1021085647786,1640.0330681697849,769.4571932339032,947.6765694721238,2945.5778251052384,825.4380553073296,594.9286139715256,2292.824453244735,608.8079845688748,1594.0725159259891,939.3066067591776,414.2710496061478,395.7000995072881,458.7131353330572,458.7131353330572
2017-02-18,11.7363,3294.2962028245447,3313.828252161976,986.2491293870992,1806.0280189799812,996.1736239553468,515.4120593263483,1720.0762990088783,719.8891090939096,930.794249546176,2715.908179467153,686.7298142553018,287.6822000880608,2199.8737079174884,366.525830036702,1916.5150636681983,864.0058400330195,335.5793072405657,404.2500835518077,518.3331769069325,518.3331769069325
2017-02-25,10.431,2502.5734977631346,2016.9926458737295,667.4744812189559,1204.4504933818037,552.1350264864906,349.4805664850853,1520.3586895491433,362.2863864854434,691.2305471961943,1821.18878260662,638.8271718588177,357.12965011795774,2570.194048805448,412.6067614709283,1220.8317626637147,985.144338212566,357.67624536941616,457.2028071665383,227.8991752450012,227.8991752450012
2017-03-04,9.11975,1900.2803985510293,1260.9332285667474,518.3166917188523,1109.8499447175575,557.6071570110562,399.21519490841496,865.2779216353687,404.46618313037,541.8170764275146,1685.7042927786697,381.16872020244375,378.9770065651608,1836.206368353872,0.0,946.2562389157318,752.4608656085165,310.4206541118113,370.2319200172696,210.2049992756167,210.2049992756168
2017-03-11,6.91892,1499.2820581772346,1118.26343088395,693.5277035079248,1208.1502801739778,374.0773763851949,503.0531588161817,819.7257622992222,326.838042761687,619.5202516190595,1950.47915298575,203.8846215989132,278.9707995757312,1732.0743197058955,257.7858062412416,907.0608288247532,751.3451554787831,262.1358233273851,355.0838534017935,0.0,0.0
2017-03-18,6.32794,1386.7869787708328,987.1620614676908,366.3158671839018,899.4230333721061,0.0,264.36231762900564,441.6892032422439,284.77935474331684,344.28270981960566,1563.4299062070593,363.5770525557395,309.9865805135433,1608.8100426576812,0.0,1042.803162845781,469.8617856434095,0.0,0.0,0.0,0.0
2017-03-25,6.54985,849.7900845986951,781.7899672505622,237.89308498245836,846.1969089344756,373.81134367768107,253.55712634890548,648.2688512430391,228.8052386853567,231.07167408273077,1919.7209277987813,0.0,0.0,1342.5816808520428,0.0,1043.3583799528344,508.8484171411605,0.0,0.0,287.72671757240823,287.72671757240823
2017-04-01,4.20508,610.8128786586832,546.5708391303716,289.5453368758386,1419.9433454068703,257.9616782416788,0.0,0.0,0.0,0.0,1619.4435309275093,0.0,0.0,1532.018512494562,0.0,767.3847789463177,635.6792514630465,0.0,0.0,0.0,0.0
2017-04-08,4.27716,644.1354334352573,434.6329615728272,241.5858260912228,1114.783167669457,0.0,0.0,355.0007241717351,0.0,0.0,1601.9782477215722,0.0,0.0,1171.5155258510708,0.0,882.2108391141377,644.5576604762318,0.0,223.76327210048444,0.0,0.0
2017-04-15,2.63003,535.0349055977888,338.6166040259777,309.60382709599105,1088.3182543142932,0.0,0.0,0.0,0.0,0.0,1895.219763070444,378.7922201477602,0.0,1531.3676839175102,0.0,1025.426051992226,589.456778318894,0.0,0.0,0.0,0.0
2017-04-22,1.84817,659.2838119372385,274.33751155230465,0.0,1091.2190061834451,0.0,0.0,0.0,219.1639602333586,0.0,1641.1362306969197,0.0,289.8056763280429,1460.968681043198,0.0,875.0090174214206,562.9269709629438,0.0,0.0,0.0,0.0
2017-04-29,1.98133,474.2646865288011,341.444342616478,0.0,1120.7321861837363,0.0,0.0,0.0,0.0,0.0,1513.203844031303,0.0,0.0,1542.584648150528,0.0,822.2961613691801,477.8328644912847,0.0,0.0,0.0,0.0
2017-05-06,1.32593,253.72801617976333,0.0,0.0,787.0629827441188,0.0,0.0,0.0,0.0,0.0,1312.7352577302918,0.0,0.0,909.0775244218784,0.0,1005.849294606958,463.1007168940332,0.0,270.82806600505774,0.0,0.0
2017-05-13,1.59939,451.6649025433378,0.0,0.0,807.3787479865147,0.0,0.0,0.0,0.0,0.0,1523.659367862971,0.0,0.0,1381.5487057524251,0.0,861.6091245669163,791.1840451484252,0.0,0.0,0.0,0.0
2017-05-20,1.4341,0.0,0.0,0.0,659.0440899954309,364.3246427310436,0.0,0.0,0.0,0.0,1524.366255030014,0.0,0.0,1464.7535988013055,0.0,1172.2519293745884,821.3083789752284,0.0,234.0059116826057,0.0,0.0
2017-05-27,0.558003,0.0,0.0,0.0,831.6481937605162,0.0,0.0,0.0,0.0,0.0,1320.6287916097428,0.0,0.0,1236.6373916368188,0.0,272.56350704629585,432.121196243572,0.0,0.0,0.0,0.0
2017-06-03,0.596481,0.0,0.0,0.0,746.7033970709589,0.0,0.0,0.0,0.0,0.0,1342.3703061289975,0.0,0.0,1377.986053250302,0.0,837.1413798938423,656.391752415411,0.0,0.0,0.0,0.0
2017-06-10,0.46729,0.0,388.32380106336257,0.0,681.7442673480923,0.0,0.0,0.0,0.0,0.0,1138.2743387705625,368.3161417041965,0.0,1018.4668609704232,0.0,468.9508316324097,480.1143520071368,0.0,0.0,0.0,0.0
2017-06-17,0.381791,0.0,0.0,0.0,593.1708793788695,0.0,0.0,0.0,0.0,0.0,1544.0289955694398,0.0,0.0,828.7776102175071,0.0,454.9133576198135,535.1378136371205,0.0,0.0,0.0,0.0
2017-06-24,0.51757,0.0,0.0,0.0,579.8937673201285,0.0,0.0,0.0,264.6346956049677,0.0,815.2589476384113,0.0,0.0,1211.911505928262,0.0,318.42585850369585,436.44789369594935,0.0,0.0,0.0,0.0
2017-07-01,0.245012,0.0,0.0,0.0,588.2616194534853,0.0,0.0,0.0,0.0,0.0,1291.953741138436,0.0,0.0,1021.7303961446776,0.0,718.7219398823681,0.0,0.0,0.0,0.0,0.0
2017-07-08,0.535396,0.0,0.0,0.0,595.1789667042866,0.0,0.0,520.4253593495171,0.0,0.0,814.166526301262,0.0,0.0,1024.857172691119,0.0,351.1758248735564,0.0,0.0,0.0,0.0,0.0
2017-07-15,0.3207,0.0,0.0,0.0,630.6928477357159,0.0,0.0,0.0,0.0,0.0,1187.3890536426663,0.0,0.0,1092.37768569152,0.0,819.9734951988062,385.2953221154752,0.0,352.4490447020416,248.40810946041552,248.4081094604155
2017-07-22,0.353625,0.0,0.0,0.0,349.1487738216728,0.0,0.0,0.0,0.0,0.0,919.0134960861416,0.0,0.0,1034.090685961804,0.0,472.4532003482757,288.87114444440107,0.0,0.0,0.0,0.0
2017-07-29,0.510725,348.50850243860174,0.0,0.0,693.9224479107561,0.0,0.0,0.0,0.0,0.0,991.0652864760616,282.468738640262,0.0,1226.4557219485462,0.0,665.2276005175391,0.0,0.0,0.0,0.0,0.0
2017-08-05,0.576067,0.0,0.0,0.0,756.3847093623369,0.0,0.0,0.0,0.0,0.0,1243.830114354585,0.0,0.0,1045.114617152156,0.0,648.8072069866734,346.1118169536393,0.0,0.0,0.0,0.0
2017-08-12,0.538117,241.997801403882,0.0,0.0,803.0079872163085,0.0,0.0,0.0,0.0,0.0,950.7832506596236,301.4669779251258,0.0,947.5387590439868,0.0,708.3178937117964,440.8810968205872,0.0,0.0,0.0,0.0
2017-08-19,0.586654,413.5095980730295,0.0,0.0,748.9363575915214,0.0,0.0,0.0,0.0,0.0,1201.6080230613527,0.0,0.0,1125.37686060317,0.0,599.2083830280923,0.0,0.0,336.94935018915226,0.0,0.0
2017-08-26,0.535783,0.0,0.0,0.0,530.574349221962,0.0,0.0,0.0,0.0,0.0,1221.7482063047005,0.0,0.0,1398.702512046389,0.0,607.8232571125652,0.0,0.0,0.0,0.0,0.0
2017-09-02,0.412655,0.0,0.0,0.0,662.6187843959099,0.0,0.0,0.0,0.0,0.0,1628.6221816068871,0.0,0.0,1424.073300537335,0.0,872.9575896729806,417.6596579271385,0.0,0.0,0.0,0.0
2017-09-09,0.741525,306.5399122546304,335.403689774274,0.0,785.787885058175,0.0,0.0,0.0,0.0,0.0,1327.5906263685551,0.0,0.0,1613.2207391794375,0.0,789.2353234160805,582.0642369124696,0.0,0.0,0.0,0.0
2017-09-16,0.911933,367.75010935608685,242.12122266549903,0.0,876.0399103214427,0.0,0.0,249.97514260916896,0.0,0.0,1783.9244176511309,0.0,0.0,1750.1759242809442,0.0,840.9827044131803,771.8208485780508,0.0,0.0,0.0,0.0
2017-09-23,0.843645,432.2724382751692,780.9824172978758,0.0,862.3176850901298,0.0,0.0,0.0,0.0,0.0,1140.4479051410235,260.91180920990803,0.0,1649.5682599627858,0.0,787.5863131870374,595.1956664706886,0.0,283.76104799605474,0.0,0.0
2017-09-30,0.982997,670.3166143217398,0.0,0.0,1189.8851273502553,0.0,0.0,430.0024695847142,0.0,0.0,1833.0901503659795,0.0,0.0,1382.8012616277797,0.0,1028.4796405219815,586.5532816342004,0.0,236.0698332475994,0.0,0.0
2017-10-07,1.15584,705.7501337801183,0.0,0.0,1297.73987085335,266.06750784529146,0.0,435.7069750675199,272.37589439403,0.0,1402.7306630495027,263.1449094507232,0.0,1354.661869440488,0.0,846.6009591190864,846.9199291612473,0.0,0.0,0.0,0.0
2017-10-14,1.85164,501.74286312881424,425.56831884012354,0.0,1195.7740679943083,0.0,0.0,583.9827957193287,0.0,0.0,1645.1037877465242,0.0,0.0,1497.2267915667558,0.0,780.2994992359118,539.6573847069722,0.0,0.0,0.0,0.0
2017-10-21,1.77271,1112.4337064247209,740.6288800944214,238.98799657044788,1043.1289652157525,281.5216259197025,224.4865964691158,665.1076061904666,235.62936943533316,258.3093649360956,1523.5978790680674,0.0,0.0,1139.4340936040414,0.0,800.0820024646321,485.60637518429326,0.0,221.86726306086027,0.0,0.0
2017-10-28,1.88569,1002.277683832166,533.9525098256642,0.0,1440.0130939982207,0.0,0.0,644.5310450625906,0.0,203.853184074835,1684.508293394726,285.89236418146766,0.0,1316.5904516726148,0.0,1166.7032617732666,874.9361180009537,0.0,0.0,0.0,0.0
2017-11-04,2.24642,839.0971981082969,607.0494940069239,274.7854639957432,1306.009129552967,218.09119923688,0.0,335.838379551756,0.0,0.0,1680.983054497091,312.8949942427006,0.0,1407.5883641140576,0.0,1093.325833165026,533.6656550494652,0.0,0.0,0.0,0.0
2017-11-11,2.64264,737.0253071083745,613.795193798522,622.975549394425,1534.6252663396951,0.0,0.0,452.8062373155293,438.8807848523607,0.0,1826.1012527747575,0.0,0.0,1399.5869158093712,0.0,1109.223606988406,819.313049284874,0.0,0.0,0.0,0.0
2017-11-18,2.53975,569.8117361574172,700.7252832641283,488.2641273958944,1209.1706447585025,219.92361201759988,0.0,584.4062270127582,272.54765075648,0.0,2145.0127763424634,301.0920832575921,0.0,1692.8857441306718,0.0,1494.5191407163782,916.2747324443728,0.0,0.0,0.0,0.0
2017-11-25,2.81158,572.6560267829669,938.0994314218676,848.6009722000125,1316.934263631441,0.0,0.0,468.59600798443086,0.0,0.0,1918.8279555120928,0.0,0.0,2052.0046712832645,0.0,1071.26415538921,937.5959144479738,0.0,0.0,0.0,0.0
2017-12-02,2.80252,863.4907988485525,721.694419407036,881.6423573282568,1475.4004875412134,201.11181435952832,0.0,524.3435845122148,0.0,0.0,1763.2881330527207,263.09131994894886,0.0,2015.091612806892,0.0,1104.9276751077975,1133.2471665781063,237.90421889927424,261.93591940009526,0.0,0.0
2017-12-09,3.03567,998.4331961371632,995.4550140172314,800.8711579296628,1619.950108953374,0.0,0.0,528.2065102387796,0.0,218.4641428921672,1988.419932736556,313.7707594238392,0.0,1332.8892241946232,0.0,1236.9884185955966,976.9319012133358,0.0,218.74729104548985,0.0,0.0
2017-12-16,4.90312,1392.4406068991366,1014.8389833713716,1349.8954360804469,1406.486975702556,315.6418335750916,324.5989608334451,712.0504567389672,201.35512906923256,431.3683404442554,2262.030074889976,455.5117183773495,0.0,2045.7944722788395,0.0,1315.960400075928,783.1655216198329,235.59111383249743,317.13271902074297,0.0,0.0
2017-12-23,6.81702,2218.274980209544,1867.3072931529468,2028.6296632279316,1796.4421076941087,848.1138948801706,893.2553051945499,704.4469008010512,414.8690622789328,722.156125401112,2397.308290490542,645.0003734857903,400.976445632582,2322.073990698914,422.0447776271577,1328.5158533353797,1183.6507365801249,246.10840504097376,637.2917097409896,0.0,0.0
2017-12-30,8.25442,2658.215521033499,2461.688383791102,2139.728644815547,2056.087925500164,832.6980496276586,417.4297948078346,1548.1266178141104,448.99614808540014,834.0209623747457,2063.015303070236,664.4275004219687,382.4954335118722,2205.5728366124827,405.71274712551497,1229.8953114339884,1728.395416906522,462.22373424367686,334.2890843636665,0.0,0.0
2018-01-06,8.09212,3134.390099307724,2392.109906770582,1467.3675136866275,2148.2191159350045,730.4894169751907,251.67106629002703,1458.3804999826064,458.54999574922965,804.4130049899461,2005.6089397580936,646.4446071555184,416.041264228318,2682.131879966856,430.4110212129461,1246.8785262738577,1454.9727869672702,408.3582686956356,546.4621619980849,322.86776168145707,322.86776168145707
2018-01-13,8.05757,4237.127717543712,3941.999017536636,1463.1866898824503,2163.4586345547696,1062.7863699306813,554.1207554662236,2159.2427736061823,806.2131374376952,941.889914260198,2237.285023389208,668.3823939612653,583.5374648342834,2427.439027684306,435.4584038469098,1497.7109795387582,1360.9294594659527,369.0594961601996,554.1644886810376,549.063712756865,549.0637127568651
2018-01-20,9.37781,7442.515684297591,6934.499460776751,1038.0631358169787,2455.8692160132086,1721.158482671272,1063.2821675621742,3556.537127967181,1700.1568460467042,1816.7147002027436,2244.4490439832825,783.4461191696971,913.758353134256,2288.508310376202,646.5908090167251,1260.1667949658508,1695.836524806721,856.8543917657596,829.2495224810338,741.0389972956973,741.0389972956974
2018-01-27,11.1911,9702.486237580302,7905.968768392482,908.871819773508,2745.5632440488785,2023.340305360516,1440.8573601375736,4334.8434105769065,1752.6777257350984,1966.6579211805408,2768.599587773161,687.9249162697828,612.2339157803898,2212.794508943443,800.1903156806611,1781.734825690167,1587.4190372283958,785.3924075301451,714.2945294251425,1289.6382753354717,1289.6382753354717
2018-02-03,9.39801,9055.979949291845,7197.350716713144,870.838033979226,2709.336365336236,2339.712161607993,1144.30281618057,4076.435274397604,1968.1098747088483,2379.4676257415754,3259.446601825113,786.7921689315378,906.1635848123316,2360.8380604247827,830.9241884988198,1828.053576674184,1397.2773520449057,728.8157143768454,789.3534641763756,1026.0534478719326,1026.0534478719326
2018-02-10,7.6137,7295.4311271679635,6505.5227348296985,931.3969028242788,2544.3692942187363,1679.9919330927794,979.0096741827832,3942.7274287693263,1782.660762696153,1692.5148319774414,3237.353960725445,728.3316949600822,681.9554516461145,2154.1168121219434,792.6828938901676,1936.2913395670196,1269.7645523967783,1000.7168406514456,727.6116971871108,968.0572365831808,968.0572365831808
2018-02-17,6.21926,5906.598518761874,4634.259868463237,639.169488531655,2238.9495802673614,1635.9132527470997,539.0960243193737,2943.3587054133645,1077.5698986859932,1684.3741819255335,2630.5509858753067,610.3600509154309,859.8232507893244,1920.22350465687,749.937701456858,1385.680456837708,1804.0316651294545,749.5615466171898,670.9866800606225,812.6901508799365,812.6901508799365
2018-02-24,5.27439,3063.3346025789124,2912.587241734358,556.0967079727459,1809.0971327976297,763.9843720851248,396.451599993065,1478.7387996633013,794.1925862566682,935.54459272207,2084.0400248201317,363.5605274764666,512.1948082810857,1634.1152433641305,429.7252260743627,1154.7220624427018,1063.347930100721,402.6947494317061,505.8850511097587,329.6627676167148,329.6627676167148
2018-03-03,3.7537,1855.545268990848,1756.371214664211,541.4867630354073,1538.7486439788586,802.01619558833,289.8145305666283,955.057455411668,517.792369028537,622.7867351411961,1943.423890516629,358.8813778631351,184.99982606876327,1274.4883659048849,263.6453072983808,918.45134140274,832.107313549645,231.96460096871348,0.0,187.93288913827527,187.93288913827533
2018-03-10,3.09278,1038.0416492530333,926.1535623937071,335.36810689133654,1125.751124582748,0.0,0.0,623.0909131389191,391.95448704226646,0.0,1825.9680826950791,256.5222605484621,0.0,2093.510690093313,0.0,923.9367120320352,673.3788035464519,199.32663179178644,0.0,201.61235953703763,201.6123595370377
2018-03-17,2.37829,936.505273584301,724.3855454717811,0.0,1076.337688321387,284.5704679814553,0.0,509.86428530333495,0.0,280.3772985504854,2042.4724918821544,248.6748653962888,0.0,1909.695677591791,0.0,1009.5231959838192,456.5000910445142,0.0,0.0,239.2667415904725,239.2667415904725
2018-03-24,2.52047,654.2589503967218,445.6624835823964,450.04398957566383,1229.0274817874445,0.0,0.0,309.88955953243016,0.0,0.0,1538.5060241993488,0.0,0.0,1921.115039837014,220.22629063678343,756.1065367332424,494.095934379922,0.0,0.0,0.0,0.0
2018-03-31,1.59431,700.6150032451646,402.1381778291533,0.0,1102.4770525192553,196.221974025765,0.0,307.175657488422,0.0,0.0,1506.35323684044,253.9341654168793,0.0,1633.155317249459,0.0,932.5366135407792,782.546452692646,0.0,197.9885786862072,0.0,0.0
2018-04-07,1.4592,285.90869929330864,256.04443066637776,0.0,891.7632352540592,0.0,0.0,267.35092972700687,0.0,0.0,1494.164930500555,0.0,0.0,1500.264275250856,0.0,761.2966441255041,472.0582343970248,0.0,0.0,0.0,0.0
2018-04-14,1.21889,242.3492864168273,233.38826129534397,0.0,1137.120644295181,0.0,0.0,267.3512531479467,0.0,0.0,1484.731186718227,214.9816431072583,0.0,1567.0124230690217,0.0,1007.8681121362496,481.3718099592738,0.0,298.68472732461544,0.0,0.0
2018-04-21,0.913681,243.9974180738682,321.17251785499326,0.0,1312.5897769503106,0.0,0.0,0.0,0.0,0.0,1224.9874691392256,329.77899701137824,0.0,1428.7241310899185,0.0,819.6102407381964,674.0683622758877,0.0,0.0,0.0,0.0
2018-04-28,0.803011,365.3872741138194,0.0,326.59387679911293,867.4058927922433,0.0,0.0,0.0,0.0,0.0,1498.1996631439652,199.40476253499597,0.0,1331.1951950908024,0.0,804.0665182076204,472.3866192887075,0.0,0.0,0.0,0.0
2018-05-05,0.901352,352.3741828756219,0.0,194.60367950233143,978.953788576831,0.0,0.0,0.0,0.0,0.0,1439.9016987805635,0.0,0.0,1685.192353971764,0.0,578.739996235291,431.6269272840137,0.0,0.0,0.0,0.0
2018-05-12,0.558659,548.2311798469755,255.7984406481792,0.0,982.0557129085128,0.0,270.84400651795863,0.0,0.0,0.0,1581.0177958081604,0.0,0.0,1573.4619007225103,0.0,877.9796198288877,0.0,0.0,0.0,0.0,0.0
2018-05-19,0.465252,0.0,0.0,0.0,824.007869378876,0.0,0.0,0.0,0.0,213.3330000384837,1608.059781310563,220.70917463928131,0.0,1703.6560936307933,0.0,958.7661432101208,475.71065193708745,0.0,296.1127631469126,0.0,0.0
2018-05-26,0.611522,0.0,0.0,0.0,987.9752486710546,0.0,0.0,300.4465796181265,0.0,0.0,1336.3725520619232,333.8296187992829,0.0,1160.4788804248906,217.0460822898076,897.359685363293,328.7469363428308,0.0,237.1317023642794,0.0,0.0
2018-06-02,0.282486,324.7718498154501,0.0,0.0,888.5357342294719,0.0,0.0,0.0,0.0,0.0,1427.347781976328,0.0,0.0,1224.544698245716,0.0,766.9124892567281,726.7586570066284,0.0,0.0,0.0,0.0
2018-06-09,0.331565,0.0,237.3557298530855,0.0,446.5206455156522,0.0,0.0,0.0,0.0,0.0,1460.187494767616,259.70160658480205,0.0,1084.5968520441318,0.0,757.9984625256579,431.7970092394946,0.0,0.0,0.0,0.0
2018-06-16,0.578778,283.78488527402675,0.0,0.0,757.5959998944352,0.0,0.0,339.50818563528827,0.0,0.0,1111.2867961487916,0.0,0.0,1186.50461485804,0.0,571.399393687142,495.4329265094275,0.0,0.0,0.0,0.0
2018-06-23,0.0,0.0,0.0,0.0,607.8776491801362,0.0,0.0,0.0,0.0,0.0,1266.0908292145814,0.0,0.0,1434.3982367514589,0.0,896.4657665862787,476.8757293760955,0.0,0.0,0.0,0.0
2018-06-30,0.204988,0.0,0.0,0.0,541.584231554612,0.0,0.0,0.0,0.0,0.0,1459.4560474475163,0.0,0.0,1000.7270231907422,0.0,661.4395093948923,280.0175680929299,0.0,0.0,0.0,0.0
2018-07-07,0.308166,364.4289339627143,326.3366457739712,0.0,862.3067001608711,0.0,0.0,0.0,0.0,0.0,1281.0568658549046,0.0,0.0,1302.8232060784878,0.0,757.4894423018166,298.60667589184953,0.0,0.0,0.0,0.0
2018-07-14,0.356205,290.0782207058216,0.0,0.0,923.5182472260832,0.0,0.0,0.0,0.0,0.0,1249.174635798174,0.0,0.0,1366.167685326601,0.0,812.8594460058214,331.75344390143255,0.0,0.0,0.0,0.0
2018-07-21,0.338409,0.0,260.14528458053616,0.0,751.727929775035,0.0,0.0,0.0,0.0,0.0,1313.7876294522146,0.0,0.0,1208.368303760288,0.0,817.3328127408901,334.90748163816164,0.0,0.0,0.0,0.0
2018-07-28,0.252343,0.0,0.0,380.0250332370763,593.7672495636349,0.0,0.0,0.0,0.0,0.0,1177.4585939333092,0.0,0.0,1313.152114827598,0.0,526.3933931152811,0.0,0.0,0.0,0.0,0.0
2018-08-04,0.321314,0.0,0.0,0.0,711.1503716621417,0.0,0.0,0.0,0.0,0.0,903.1629100965724,0.0,0.0,1633.3929470529522,0.0,396.33798084029087,310.60227410397147,0.0,0.0,0.0,0.0
2018-08-11,0.576844,0.0,0.0,0.0,569.4457067153548,0.0,0.0,0.0,0.0,0.0,1209.1764020758314,0.0,0.0,1352.6386308147182,0.0,770.8885311950638,402.9530590072956,0.0,0.0,0.0,0.0
2018-08-18,0.72095,198.8221802822416,0.0,0.0,798.476927916668,0.0,0.0,0.0,0.0,0.0,1107.862801933281,0.0,0.0,1266.1748447739535,0.0,346.0071149002894,569.3441256660138,0.0,0.0,0.0,0.0
2018-08-25,0.925926,0.0,0.0,0.0,861.2167394952901,0.0,0.0,0.0,0.0,0.0,1284.1190201227023,0.0,0.0,1279.813584694436,0.0,677.5838295818551,507.5113723359322,0.0,0.0,0.0,0.0
2018-09-01,1.05357,486.7161398033915,0.0,0.0,1012.7617972741024,0.0,0.0,0.0,0.0,0.0,1455.9888539737378,0.0,0.0,1808.1989641460768,0.0,923.9199357183618,636.7836526907686,0.0,0.0,0.0,0.0
2018-09-08,1.00292,612.5032079505721,0.0,309.4778286557346,903.455393724558,0.0,0.0,0.0,0.0,0.0,1513.357081215332,0.0,0.0,1452.351127818456,0.0,816.2693973733192,518.6436514966646,0.0,0.0,0.0,0.0
2018-09-15,0.901607,490.4531834781507,443.8876144450235,249.04686557359403,771.7818395679876,0.0,0.0,257.5574503344625,0.0,0.0,1666.569530914306,0.0,0.0,1779.277503170848,0.0,838.5343676156117,205.59867292340093,0.0,0.0,0.0,0.0
2018-09-22,0.0,749.0019510232039,390.8990939853679,0.0,1131.5509563874557,0.0,0.0,473.9820607954835,0.0,0.0,1401.6579603972882,246.16694992758244,0.0,1816.875675905376,0.0,785.4285287805615,502.4262481010815,0.0,0.0,0.0,0.0
2018-09-29,1.93568,1018.8862072892812,345.73707934072775,0.0,1109.3320767301177,0.0,0.0,687.6911229646068,0.0,0.0,1611.0050346999126,0.0,0.0,1655.9714921269706,0.0,932.8110795790576,450.7931398677906,0.0,0.0,0.0,0.0
2018-10-06,1.66568,980.7461615752989,463.3612807961681,0.0,1336.4099238062554,0.0,0.0,1025.9158500956037,301.0319926494011,0.0,1649.715967635771,0.0,0.0,1283.4965208697836,0.0,998.6477956011096,552.3606862646718,320.9879737998979,0.0,0.0,0.0
2018-10-13,1.86642,1231.3394037883882,856.1354382989996,435.4715684763103,1383.028893356424,247.58837249943903,0.0,857.6245771709563,0.0,0.0,1711.075675506699,277.8735357222869,191.9303692556261,1673.2796885574112,0.0,1010.9576492475088,684.8445520952657,286.3677603867273,188.9627589606936,0.0,0.0
2018-10-20,2.07515,1390.846704421162,674.5873209569122,305.3735322836394,1459.287193136652,225.07753570138843,0.0,852.9484549055852,278.44036970971604,0.0,1446.333948473475,225.055016238186,0.0,1429.9564974282905,0.0,916.3545809612006,593.5302896656524,231.0497114656745,0.0,0.0,0.0
2018-10-27,2.47682,1374.366059352078,861.6749148768192,515.7468719237808,1114.640872418032,283.3627424259062,0.0,882.4014969574414,0.0,320.0779019566882,1564.4783991955337,363.2817822373605,0.0,1749.3754515752305,0.0,910.4720628455536,725.3930204283835,0.0,0.0,0.0,0.0
2018-11-03,2.66712,1269.1922569241765,804.7262080680086,607.85789260152,1518.079275363949,201.0359406511681,0.0,732.765236370052,0.0,0.0,1530.2251144212091,197.21988090136423,0.0,1788.917869837863,0.0,1047.2630979756116,721.1893901288017,0.0,0.0,0.0,0.0
2018-11-10,2.58927,959.7856316296652,659.6581660630221,684.5056866533375,1353.717781106457,0.0,0.0,561.910422240175,229.86228065290803,0.0,1897.8451980961013,291.56349825948246,0.0,1540.6747450250991,0.0,983.8436076808094,702.3544801618995,0.0,251.1746750715453,0.0,0.0
2018-11-17,3.67013,858.2693253268011,874.1662129391939,988.170759310587,1870.562766442285,232.10181211847356,0.0,616.6434380721138,0.0,275.0272167430427,2107.369221418061,473.6447825048756,0.0,1841.749438983714,0.0,1319.1046660842644,666.0389854960841,0.0,0.0,0.0,0.0
2018-11-24,4.05823,841.0345056780848,642.0177574623463,814.6809593508498,1336.0593744900807,268.2526638241718,251.7347152521693,376.3098645928415,0.0,376.9855473943494,1699.1502839670554,448.73886820441896,0.0,1980.703307837336,0.0,1060.225260923913,918.7770090742332,0.0,373.0614282234894,0.0,0.0
2018-12-01,2.7498,834.7466504979723,973.7627447371171,1076.924070309644,1579.2406220692396,0.0,0.0,543.1679832817974,0.0,341.1206965819357,2290.6065870059806,405.00944746713446,0.0,1850.460182354629,0.0,1428.2507647782538,1284.9278898766615,0.0,240.19026329112188,0.0,0.0
2018-12-08,2.92545,925.9542634291846,708.7300139324815,1456.0013681385767,1944.1813859813917,188.22097355396275,0.0,0.0,254.066974854767,0.0,2114.072412162918,337.8304934374533,0.0,1854.873155723796,0.0,1322.6365374373904,1178.8235284271436,0.0,187.8814861469459,0.0,0.0
2018-12-15,3.13997,865.3029157065704,816.2513349077086,1530.8645609412197,1444.6773717900262,270.8269642766034,0.0,474.5725494448283,318.1210824813211,264.07410946346425,1808.9439143516129,511.7246494352916,0.0,2065.181262257468,0.0,1043.051859539786,699.4042140263923,0.0,0.0,0.0,0.0
2018-12-22,4.08163,939.3451884441884,836.7747663766504,1729.7172796083498,1527.5866486149878,325.30547799599367,0.0,533.4633864736853,515.999276310878,300.9050029783632,2342.414417748733,490.9254881519775,0.0,2366.1494518332656,0.0,1346.3368091736324,1063.5938807295456,0.0,480.98519877769866,0.0,0.0
2018-12-29,5.4195,1045.4348075403425,1108.9098436297556,2147.5114351356888,2038.3340055362528,436.0006030363684,0.0,446.1881524442305,0.0,368.5091866749733,2018.245472509507,885.3636019253299,239.7092888330533,2110.938630891508,0.0,1041.2622739787655,1419.4218852156544,0.0,259.02223914754387,0.0,0.0
